what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring",1395813127958
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1395813128348
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1395813128660
started,bundle,org.eclipse.jdt.apt.core,3.3.402.R36_v20110120-1000,"org.eclipse.jdt.apt.core",1395813129097
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.301.R36_v20100727-0110,"org.eclipse.jdt.apt.pluggable.core",1395813129128
started,bundle,org.eclipse.jdt.junit,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit",1395813133481
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1395813137895
executed,command,org.eclipse.jdt.debug.ui,3.5.2.v20100928a_r362,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1395813141078
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395813141842
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395813143106
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1395813154979
activated,editor,org.drools.eclipse,5.5.0.Final,"org.drools.eclipse.flow.bpmn2.editor.BPMNModelEditor",1395813171796
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395813175244
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395813190953
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395813193043
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395813211639
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1395813276254
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395813277752
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395813357873
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1395813362226
